userID,session,ETDDC,ten_min_chunk_in_session,day,calib_RMS_3D_pos,calib_median_3D_pos,calib_RMS_angle_deg,calib_median_angle_deg,calib_RMS_dist_diop,calib_median_dist_diop,blink_total_num,blink_rate_per_sec,blink_dur_mean,blink_dur_median,blink_dur_total_proportion,fixation_total_num,fixation_rate_per_sec,fixation_dur_mean,fixation_dur_median,fixation_dur_total_proportion,vor_total_num,vor_dur_mean,vor_dur_median,vor_dur_total_proportion,vor_headVel3D_median_magnitude,vor_headVel3D_95prctile,vor_eyeInHeadVel_median_magnitude,vor_eyeInHeadVel_95prctile,vor_hori_eyeInHeadVel_median_magnitude,vor_hori_eyeInHeadVel_95prctile,vor_verti_eyeInHeadVel_median_magnitude,vor_verti_eyeInHeadVel_95prctile,sac_total_num,sac_rate_per_sec,sac_amp_median,sac_amp_95prctile,sac_peak_vel_median_magnitude,sac_peak_vel_95prctile,head_3DVel_median_magnitude,head_3DVel_95prctile,head_horiVel_median_magnitude,head_horiVel_95prctile,head_vertiVel_median_magnitude,head_vertiVel_95prctile,head_rollVel_median_magnitude,head_rollVel_95prctile,eye_in_head_horiOri_95range,eye_in_head_vertiOri_95range,head_horiOri_95range,head_vertiOri_95range,head_rollOri_95range
14,2,1,3,20231218,4.29691,2.39478,1.10848,0.683855,0.192953,0.15646,311,0.626756637884329,0.406992411575562,0.34579500000001,0.255085195523534,399,0.804102567575072,0.202455150375939,0.166594000000003,0.16279470623609,322,0.142714223602485,0.133344499999993,0.0926108102964752,11.4786296330273,35.7749404209728,14.2842973510991,39.3557357408296,9.32071769562842,33.5463282279922,6.74178300150804,24.4413717334656,1086,2.18860999595621,7.49226880189189,27.8805510314625,298.187250999259,739.857603224816,14.3181904203225,79.3048413058635,9.41140372020799,105.760349719183,5.98115032170693,53.0403120706419,4.32942028189947,39.3599717019552,44.1319084340051,34.6326910801997,195.428740903298,75.6622689917838,27.434912506127
14,2,1,4,20231218,NaN,NaN,NaN,NaN,NaN,NaN,358,0.560807996747326,0.41308601396648,0.339601000000044,0.23166193997688,642,1.00569478746308,0.219297439252336,0.174892999999997,0.220546291560076,466,0.143229497854078,0.133340000000032,0.104556143740974,10.4144681557805,38.3483566771016,12.5088755099674,37.5411571230169,8.14604841342295,30.6485717579222,5.93408095344447,24.1472930382002,1455,2.27926155102614,6.81097523437825,26.7093406606674,286.505474596986,725.237578943992,11.8436833521382,71.356881529478,7.44385759309788,78.2383234533765,4.60203239958745,45.1068644887258,3.72913866312625,35.4213783714337,40.5425986308328,34.5140515200763,186.406978708438,58.2624541519124,26.2892610448967
14,2,1,5,20231218,4.36742,4.79463,1.06622,0.768213,0.232152,0.0680441,359,0.607359903053043,0.363625682451252,0.304159999999996,0.220851659241189,563,0.952489207294884,0.200032147424511,0.172067999999967,0.190528461533866,526,0.15181327756654,0.137583000000035,0.135097455455873,12.2775444006099,39.6747562497148,13.7520497884209,39.3724069003558,8.80509764383314,33.4690534554815,6.79862067604163,25.4911523582489,1423,2.40744607811833,7.33465311182806,27.4357220437258,307.652230219223,757.455340205883,16.9377347068721,77.9936890782707,11.2114630317669,88.802333488171,6.60529836174896,52.354311849437,5.56903766939075,39.4572739956783,42.1441200778841,35.5853806881616,175.17865125131,67.1055348590917,24.9599426262484
14,2,1,6,20231218,NaN,NaN,NaN,NaN,NaN,NaN,300,0.542074733147541,0.407567533333331,0.337512000000004,0.220932061871267,562,1.01548666676306,0.216824190391458,0.174976500000014,0.220182074374221,536,0.16015822761194,0.141638499999999,0.15511434157617,12.1398746862385,35.0561345934527,12.8329446141287,37.1224743124742,8.51561735813025,32.5875658003617,6.1223755866316,23.297120876525,1174,2.12131912238404,7.07409726531988,25.6270069782982,299.480493064671,755.183703777035,16.3212244047044,76.9035823968703,10.7026243237852,93.0937964461437,6.6669996370737,55.1360571233357,5.76550666906178,48.07022917595,41.002969214242,35.0327272581078,188.549091498364,68.3166369357494,31.7540210629196
14,2,1,7,20231218,6.02959,6.22103,1.05964,0.664997,0.253258,0.187437,454,0.73568935407481,0.406445433920704,0.291694000000007,0.299017578747779,467,0.756755348795014,0.202294173447536,0.162549000000013,0.153087197786489,413,0.144400869249395,0.133467999999993,0.0966403463861421,11.6833759410601,36.4531782659295,13.6811095988886,38.3325580342483,8.9484579258052,32.0914268313057,6.75979168421212,24.6315064753392,1128,1.82788015726076,7.12314459542562,27.8524327305647,296.569086100484,715.007534678774,16.155408393001,80.3592042334378,10.9127378379756,112.417909050622,6.98990591892772,59.7577454534329,5.41154251609925,42.5714387552456,38.303633446851,33.0389464171728,197.330922115336,62.9332823255221,24.1190673072395
14,2,1,8,20231218,NaN,NaN,NaN,NaN,NaN,NaN,475,0.690863095002786,0.377714806315789,0.281923000000006,0.260949220119704,553,0.804310087445349,0.193515361663653,0.162507000000005,0.155646357461711,514,0.141514015564202,0.133138000000002,0.105793980506071,11.0179365929699,35.4545908692277,13.1954788898412,37.1849102626691,8.53250840022462,32.078614284107,6.32717426817156,23.6413083620138,1321,1.92132662841827,6.91956190924219,26.6767766068121,276.538368107934,692.004984897798,16.073643267998,74.0472214441543,10.6923915718025,92.7571245225389,6.6111949950572,48.4482663505196,5.10360265303523,39.9323475455821,40.2895865424675,33.2256528764093,170.180751535978,78.6093693276011,25.8837619838776
16,1,0,1,20231208,4.25754,4.60359,1.14556,1.06569,0.144883,0.0722409,347,0.536788186668788,0.547296227665704,0.416591000000011,0.293782149619341,367,0.567726987053156,0.22852861852861,0.170941999999997,0.129741864052668,325,0.149358353846153,0.137472000000002,0.0750907347999891,10.7373141994614,40.4543918267862,12.5911536707448,41.4954853629271,8.03598047679507,38.4685321707805,6.17551921328465,21.3206967787084,512,0.792033289839826,6.01012217016029,18.2463641208842,267.024388624561,578.923505538097,11.8360615385986,73.3297065678072,9.04594818030204,101.965224983696,3.94572192292841,37.9473833976509,3.92821388996478,37.1013139764452,26.5476528198487,24.2696684866263,192.407072491932,61.8805036989192,17.5208030753665
16,1,0,2,20231208,NaN,NaN,NaN,NaN,NaN,NaN,435,0.59145528707347,0.640660694252873,0.462615999999969,0.378922154836021,285,0.387505188082618,0.187018505263157,0.15834000000001,0.0724706410569296,277,0.137260707581226,0.129203999999959,0.0516962051130164,10.8407790756408,45.065111194043,13.9829511823171,42.5124025293509,8.70713393253022,37.3774587900533,6.89568610374923,24.9532441789454,478,0.649920982117514,5.83357234125094,15.0553304582286,240.492216182116,560.597757751815,13.1270484441096,68.9567026135462,9.62175441798512,100.759693968676,4.91679919497139,38.5081782345986,4.59996732862144,40.3162177791699,27.5180887425977,20.9326879251337,181.574104498429,64.4708761693396,18.0414242362857
16,1,0,3,20231208,2.78484,0.811027,1.97496,0.514723,0.0816889,0.0406713,315,0.649210452815078,0.600072431746032,0.455475999999976,0.389573295135687,220,0.453416824188309,0.204481259090911,0.162361000000033,0.0927152431030275,170,0.139582241176471,0.129156500000022,0.0489050873011124,11.1647008234147,43.141723039819,14.3425316416802,41.6917020841803,9.35087628821379,38.5656346114669,7.14797005122695,22.828362366881,435,0.896528720554156,6.88067372684016,17.4743987681129,280.349852923027,613.603233093974,15.011902158472,71.4751872958663,12.1887118401339,103.381557547859,5.04242524924517,37.253991530355,4.78794155226888,41.7741076090113,29.8308517701932,22.5281227644388,210.633275792906,51.5821940992944,14.4943494345529
16,1,0,4,20231208,NaN,NaN,NaN,NaN,NaN,NaN,424,0.66840775009769,0.549745563679243,0.40416799999997,0.367454195345029,573,0.903296322655605,0.22084067888307,0.170865000000049,0.199484573127844,332,0.124826171686743,0.12498549999998,0.0653310074278005,9.65106921263319,38.1399578575756,13.0160861547649,40.0897660996937,8.53827642290849,37.3864665052521,6.37082035980269,22.153423421783,621,0.978965124553457,5.68410112805987,16.3553353546332,260.981173315803,615.98039894676,7.65593910560706,58.7422784704078,5.65431085590196,88.7918403113211,3.34859499191536,37.0105495815201,2.39055707316976,28.5983422197207,27.4811797899277,23.18787823196,175.618269565894,70.7554778433464,23.1563490503508
16,1,0,5,20231208,3.2809,1.46203,0.735889,0.716551,0.117432,0.0711091,404,0.675789438236079,0.579889581683167,0.424750500000044,0.391883254644622,365,0.610552339000418,0.18318029589041,0.154635999999982,0.111841158114678,320,0.141700015625,0.133361499999992,0.0758490090750595,11.6582269380724,41.6211278051086,14.6045723681277,42.5748654616004,9.45702634252989,38.5134295554728,7.07782154634331,24.4564149505354,729,1.21943193186659,6.71931928241058,20.4846081906833,290.70582077096,674.551307383681,16.3196222134056,76.043091000007,11.7996223531943,118.224754439234,6.41489393914709,45.6369129746775,5.05009031813986,48.9248766873107,30.8673092291315,21.8661886456232,177.857946233492,60.3020756579194,17.5129870470834
16,1,0,6,20231208,NaN,NaN,NaN,NaN,NaN,NaN,456,0.791307365040026,0.540609964912282,0.395790999999996,0.427788646849119,380,0.659422804200021,0.193798678947368,0.161843500000032,0.127795268321733,318,0.15072512264151,0.138161999999994,0.0831750615929969,12.6658087773298,41.5639121127017,15.2274337510146,42.8196795061386,9.56826446542708,35.3882514947748,7.61064364635031,29.3441928281891,649,1.12622473664688,7.07375549945138,18.7841621108048,293.216457364419,680.376526324112,15.3240497046103,68.8041714396919,9.73710234285009,86.3542247300634,6.41345153798201,55.8141985647111,3.46303708124664,27.9353215620832,29.4699148361971,21.4091450917591,164.086977251151,83.050375906815,18.875750548578
16,1,0,7,20231208,3.03906,0.813996,1.27338,1.08444,0.100077,0.0471508,473,0.715814247946037,0.551307957716699,0.449928999999997,0.394634091139645,315,0.476705048843555,0.193692612698412,0.165433000000007,0.0923342463970325,298,0.141535755033557,0.133320000000012,0.0638295272599414,9.83837236024333,30.4954142060165,13.8770552554624,35.7308345515743,8.78416905195008,30.147786916353,6.72621873647061,23.8753624057486,624,0.944330001518661,6.85463087849709,19.7260982103396,276.10684728338,643.545528960291,14.0276197415761,78.7357442890937,10.7879246551763,142.811834353885,6.11510947341505,55.0157752070256,4.05020898166874,40.7547282208294,32.0734707406631,24.8845910722751,199.142639298922,65.0430603445641,20.1054478835589
16,1,0,8,20231208,NaN,NaN,NaN,NaN,NaN,NaN,439,0.687570540195386,0.535386719817766,0.421992999999929,0.368116136158537,401,0.628054183640888,0.203979423940149,0.170835000000011,0.128110130582269,346,0.139389601156069,0.129193999999984,0.0755369098954811,9.76777787498943,34.1780448731042,13.6246942567145,37.9272530647178,9.00421626881593,33.9863138080868,6.38150684545955,22.859414960581,602,0.942864385415997,5.82372372724484,16.8264428914341,258.077197585033,578.386617377007,10.5588995940776,67.5367264913475,8.41574449488188,110.151716998414,4.40950955171685,44.9407413736119,3.19626808790541,32.6935120651762,31.0205682285098,23.3969215887295,169.84407868345,65.4105293193293,21.7467989768911
16,2,1,1,20231215,2.9893,1.75571,0.526769,0.335718,0.130365,0.0663226,411,0.724295920702814,0.496257472019464,0.374664999999993,0.359437262601989,370,0.652042556350465,0.186424213513513,0.153941999999999,0.121556520744976,339,0.135673507374632,0.129254000000003,0.0810529764751419,11.5874536725862,36.8951802308246,14.7188220337562,38.5770666868144,9.19299463321205,33.1601256515596,7.21332373067687,24.853345630651,681,1.20011075912072,6.6648373171231,18.966364119499,271.95499996029,597.822527861177,13.6822298881168,76.0071108320148,9.45638484501438,103.454673543318,4.94825868039571,40.9208263694359,4.74756661743525,44.5512163339019,30.9247067499408,25.2838398256496,181.783454678841,56.9736390588176,16.4934909102428
16,2,1,2,20231215,NaN,NaN,NaN,NaN,NaN,NaN,436,0.771155089614217,0.519539825688074,0.364566999999973,0.400645780836642,407,0.719862663928868,0.19715693857494,0.166651999999999,0.141925919014617,330,0.145246457575759,0.133369500000001,0.0847763528730138,10.843943988739,32.5922660262996,14.2802069761353,36.4162737329616,9.43531277073137,31.8753878004339,6.74231757682,23.3815501291087,551,0.974556088021637,6.48672090000326,18.6099176184679,269.308892169256,579.973100598698,11.1688752823123,66.2375782511706,8.67648291299961,98.6540805410931,4.13767664880204,38.4280930074199,3.42497089366674,36.8842016858262,30.7069058158964,26.3554749099131,171.809531900517,47.2375132744126,17.1291845951967
16,2,1,3,20231215,4.3201,3.48836,0.753633,0.526004,0.18259,0.146106,418,0.7466195953853,0.458987913875598,0.359655500000017,0.342689370544542,537,0.959173977803603,0.211470530726258,0.170798999999988,0.202837030144944,390,0.143120541025641,0.137546000000043,0.0996987420297532,11.8688229677695,36.0960685476899,14.3926215981349,38.5625899639119,9.90547339431408,35.2787768174911,6.54050823779931,22.724584864278,699,1.24853372529743,6.50041670404516,19.1940004203197,265.433486717744,677.688518975166,10.7506561287202,65.6072038344227,8.12429330389142,107.814447301444,4.1514694281748,39.6302298871736,3.2589828395492,32.5301832526645,31.7194581548109,25.7210791250114,194.993446039903,53.0501741905591,17.7956399054697
16,2,1,4,20231215,NaN,NaN,NaN,NaN,NaN,NaN,524,0.822712569380654,0.478156658396948,0.362429500000005,0.393385492996221,534,0.83841319093372,0.205836337078651,0.16664999999999,0.172575900180221,352,0.141273784090909,0.137474999999995,0.0780766349222077,10.9990834564637,38.9881252743255,14.6895210746001,42.4076393746706,9.45565732459907,36.1847093133094,7.28907319285783,26.4138322616217,808,1.26861022148773,6.76748483407984,18.4645705675573,281.405587144372,652.573244275489,10.7161940598119,66.9744712937395,7.73978641474725,98.9102434460132,4.5536242734425,41.0948218573634,3.01020257827835,30.6532472060278,28.9986995275531,24.9162994403239,182.076723607573,64.9773839829583,15.8232317814964
16,2,1,5,20231215,3.97564,2.81707,0.615026,0.44279,0.140056,0.119777,498,0.825834444265838,0.523044662650603,0.387524999999982,0.431948298306273,393,0.651712724089306,0.192524475826972,0.158348999999987,0.125470650595061,357,0.144733661064426,0.137494,0.085684331708749,11.2515550769293,35.3806823693338,14.4543221262231,39.3252348027151,9.17164033221352,33.8697789246237,7.29392962126985,25.0463771375404,639,1.05965503993147,6.04669515321933,19.2378985578764,269.311624501569,614.504667187768,14.9575891964214,72.3093257901525,11.4934486559995,106.289170106615,6.01943543257309,47.1168423810003,4.82799808064748,43.012863544859,32.7175055993689,24.6069601729078,148.797281747899,52.491056071104,19.1005294580003
16,2,1,6,20231215,NaN,NaN,NaN,NaN,NaN,NaN,478,0.781805216638814,0.463147610878662,0.356913999999961,0.362091218258742,496,0.811245580445297,0.20471181451613,0.17068100000003,0.166071554791148,448,0.146782238839286,0.133344999999976,0.107552915848214,10.8211843774355,31.4218545989855,13.5655888850868,36.4751828411208,8.54154775194604,31.0784234341665,6.9883307738299,24.0789762280936,795,1.30028273478631,6.51596889038885,18.8168110448318,276.913759184708,648.213482168564,14.4043785076659,72.0054061955255,10.0630711529476,98.7837342958052,6.07649543772553,50.6619622196708,3.92258168068435,38.2303806998071,32.0966355800275,25.2906821282577,178.32966164744,74.0276553205899,15.1945461190103
16,2,1,7,20231215,4.48263,2.75403,0.80917,0.651921,0.171526,0.101983,503,0.893576332540421,0.440786041749503,0.363782,0.39387597462153,472,0.838505027751647,0.193907902542373,0.166645999999993,0.162592751202557,417,0.150236549160671,0.13757099999998,0.111294916229466,11.7427138066711,36.0096297509564,14.4160470309847,40.135570850452,9.28140708629995,35.6350371197693,7.08520465262288,24.3787049904587,787,1.3981005441537,6.44232599185186,18.10641884325,279.768280614226,638.570722551402,15.3806258032632,74.5776230362929,12.6433330333181,140.149325521961,6.0461575181013,50.8175326496977,4.48157008546209,44.1392359364869,32.4644679612199,25.525825923359,194.935557547607,58.4029578031512,18.8245537546103
16,2,1,8,20231215,NaN,NaN,NaN,NaN,NaN,NaN,535,0.819525285826945,0.444943168224299,0.362499999999983,0.364642177115765,584,0.894584611070908,0.210721652397262,0.166737000000005,0.188508347454023,495,0.155183945454547,0.141653999999988,0.117668594001726,11.3456836970803,33.0313357727073,14.1212697626734,38.9636487329336,9.48820750469435,35.2881753126879,6.47129641004738,23.014711404139,952,1.45829546188271,6.56858071147914,20.8724694466496,289.065390860517,641.912943981529,14.8221446169996,73.4535291776328,12.7361276020253,124.572670628713,4.59519168121582,41.0088878471131,3.77449496364401,33.9915713801544,33.3531192121717,25.1235528166151,192.309794453691,60.9497356939158,20.4152588078568
1,1,1,1,20231110,3.92303,4.16517,0.366874,0.289391,0.097642,0.0947441,369,0.57808266592149,0.322292441734421,0.312365999999997,0.186311673924181,984,1.54155377579064,0.251009249999999,0.187531999999976,0.386944257095876,1070,0.165227371028038,0.150016000000006,0.276967844623261,13.9859629654084,55.4785681031096,14.5507763764325,54.8759055164376,8.87331627471068,45.2871097545697,7.35995780501457,33.2590293264978,836,1.30969406154571,8.26514964063648,25.3765665815085,286.604343845959,609.909234426221,16.4466945866337,80.7055959862247,9.93514820298833,109.159552409976,6.45264053257566,57.1631855664433,5.76875954529777,41.7921821209381,30.269331151796,31.3086049193153,202.262105543102,73.3142630368198,20.6058434437026
1,1,1,2,20231110,NaN,NaN,NaN,NaN,NaN,NaN,338,0.571966115143433,0.320353650887573,0.312462999999994,0.18323143317018,917,1.55175422362878,0.220932548527808,0.170946000000015,0.342833015315097,923,0.175172286023835,0.154143000000005,0.27360290177566,15.4661006445168,59.9234977409237,15.9106521746295,58.7353448459607,9.85294493903105,45.4919627441037,7.70754952662523,37.940128289384,872,1.47560488877241,7.98534874190571,26.804371445028,286.5979438854,650.740572245651,17.6494584695317,78.7847232353831,10.7026155335094,101.215505144636,6.97714920658157,56.2718221420464,6.06431641842168,44.2820485393208,31.3202956690398,31.5234940877988,176.994508699048,76.1164557538334,25.570307119166
1,1,1,3,20231110,3.29428,2.80907,0.695516,0.445872,0.150365,0.0575753,321,0.5859631390961,0.306424355140185,0.291627000000005,0.179553377033441,861,1.57169552262225,0.239967332171894,0.17503499999998,0.377155581550171,844,0.158397802132702,0.145813000000032,0.2440376657909,13.20144737866,54.3677754712369,14.2419646458983,53.2286635202449,8.88523409666699,45.2535682610954,7.18974260768476,30.8104719278456,815,1.48772572698854,7.99073970318783,25.8257145353641,305.712685237478,789.950146861591,14.2791722406682,77.4674031303874,8.85879221103244,114.44387757228,6.03141595227095,54.230182326381,4.37643370704306,37.6984338946609,29.8998928944592,30.0359374503322,200.789636401172,62.4890442161156,35.3819063355799
1,1,1,4,20231110,NaN,NaN,NaN,NaN,NaN,NaN,484,0.673414868949383,0.307858981404957,0.291654999999992,0.20731681561771,1124,1.56388081136179,0.256634442170819,0.188812000000008,0.401345679645481,1039,0.159340663137633,0.145532000000003,0.230345380753631,13.3897065138898,55.0899445192798,15.0311731199364,52.5061720439573,9.3004464599048,44.5541759737998,7.55209976502017,31.6877495481722,974,1.35517785610888,7.29464285493123,25.6299500008718,282.294694583215,676.455405038239,12.6336217512331,71.5968499058245,7.95962372732913,99.5606987012982,5.44914278025229,49.2558240996271,3.80487709586664,33.8529184487649,27.92360541442,31.7747058645834,193.559393088827,60.961815879887,21.1780316942519
1,1,1,5,20231110,2.0978,0.69239,0.559772,0.543207,0.0862903,0.0331931,311,0.629511027188183,0.288835344051447,0.287362000000002,0.181825034122078,768,1.55454813144863,0.21115869140625,0.172840500000007,0.328256349164724,810,0.168196737037037,0.145872999999995,0.275769059705876,15.9956382178643,61.4190933185113,16.2639444696472,57.8995119234916,10.1342783655626,49.5401384270201,7.96384234482605,33.9196241491258,703,1.42297830261509,7.77413089049888,23.7254682258976,316.465254132959,798.309080146487,18.9680404517262,79.2177376691505,12.19951702764,107.868610927656,8.02638149736591,56.3606116100067,6.16202250713371,38.6934938067771,32.9116131756576,30.1376692358991,144.557104992876,63.5019894651335,22.0511513314677
